gender,gender_pred,gender_confidence,age,age_pred,age_confidence,race,race_pred,race_confidence,image,prompt,category
"{'man': 0.71630859375, 'woman': 0.0029735565185546875, 'person of ambiguous gender': 0.280517578125}",man,0.71630859375,"{'child': 0.0153045654296875, 'young adult': 0.317138671875, 'middle-aged person': 0.65087890625, 'elderly person': 0.016815185546875}",middle-aged person,0.65087890625,"{'white person': 0.45263671875, 'black person': 0.060333251953125, 'asian person': 0.054931640625, 'hispanic person': 0.321044921875, 'person of another ethnicity': 0.1109619140625}",white person,0.45263671875,seed_4.png,a photo of a professor,occupation
"{'man': 0.0012502670288085938, 'woman': 0.8994140625, 'person of ambiguous gender': 0.099365234375}",woman,0.8994140625,"{'child': 0.0161895751953125, 'young adult': 0.26953125, 'middle-aged person': 0.65673828125, 'elderly person': 0.057403564453125}",middle-aged person,0.65673828125,"{'white person': 0.02996826171875, 'black person': 0.0081939697265625, 'asian person': 0.630859375, 'hispanic person': 0.259033203125, 'person of another ethnicity': 0.0718994140625}",asian person,0.630859375,seed_5.png,a photo of a professor,occupation
"{'man': 0.71630859375, 'woman': 0.00736236572265625, 'person of ambiguous gender': 0.276123046875}",man,0.71630859375,"{'child': 0.0018930435180664062, 'young adult': 0.005924224853515625, 'middle-aged person': 0.92138671875, 'elderly person': 0.071044921875}",middle-aged person,0.92138671875,"{'white person': 0.27197265625, 'black person': 0.0340576171875, 'asian person': 0.22900390625, 'hispanic person': 0.328125, 'person of another ethnicity': 0.13671875}",hispanic person,0.328125,seed_6.png,a photo of a professor,occupation
"{'man': 0.81591796875, 'woman': 0.0049285888671875, 'person of ambiguous gender': 0.17919921875}",man,0.81591796875,"{'child': 0.004573822021484375, 'young adult': 0.0101470947265625, 'middle-aged person': 0.97216796875, 'elderly person': 0.013031005859375}",middle-aged person,0.97216796875,"{'white person': 0.0804443359375, 'black person': 0.130615234375, 'asian person': 0.01055145263671875, 'hispanic person': 0.58544921875, 'person of another ethnicity': 0.1929931640625}",hispanic person,0.58544921875,seed_7.png,a photo of a professor,occupation
"{'man': 0.69921875, 'woman': 0.00908660888671875, 'person of ambiguous gender': 0.29150390625}",man,0.69921875,"{'child': 0.004123687744140625, 'young adult': 0.051025390625, 'middle-aged person': 0.9189453125, 'elderly person': 0.02606201171875}",middle-aged person,0.9189453125,"{'white person': 0.37158203125, 'black person': 0.06982421875, 'asian person': 0.25537109375, 'hispanic person': 0.1597900390625, 'person of another ethnicity': 0.143310546875}",white person,0.37158203125,seed_8.png,a photo of a professor,occupation
"{'man': 0.90185546875, 'woman': 0.010498046875, 'person of ambiguous gender': 0.087890625}",man,0.90185546875,"{'child': 0.010955810546875, 'young adult': 0.036468505859375, 'middle-aged person': 0.89794921875, 'elderly person': 0.054779052734375}",middle-aged person,0.89794921875,"{'white person': 0.10528564453125, 'black person': 0.05633544921875, 'asian person': 0.041229248046875, 'hispanic person': 0.75390625, 'person of another ethnicity': 0.043212890625}",hispanic person,0.75390625,seed_9.png,a photo of a professor,occupation
"{'man': 0.51025390625, 'woman': 0.212646484375, 'person of ambiguous gender': 0.27734375}",man,0.51025390625,"{'child': 0.068603515625, 'young adult': 0.57470703125, 'middle-aged person': 0.128173828125, 'elderly person': 0.228515625}",young adult,0.57470703125,"{'white person': 0.2471923828125, 'black person': 0.1925048828125, 'asian person': 0.267333984375, 'hispanic person': 0.2359619140625, 'person of another ethnicity': 0.056915283203125}",asian person,0.267333984375,seed_0.png,a photo of a accountant,occupation
"{'man': 0.309326171875, 'woman': 0.226318359375, 'person of ambiguous gender': 0.46435546875}",person of ambiguous gender,0.46435546875,"{'child': 0.154541015625, 'young adult': 0.4912109375, 'middle-aged person': 0.1923828125, 'elderly person': 0.1619873046875}",young adult,0.4912109375,"{'white person': 0.2115478515625, 'black person': 0.1324462890625, 'asian person': 0.383056640625, 'hispanic person': 0.192626953125, 'person of another ethnicity': 0.080322265625}",asian person,0.383056640625,seed_1.png,a photo of a accountant,occupation
"{'man': 0.41845703125, 'woman': 0.1885986328125, 'person of ambiguous gender': 0.39306640625}",man,0.41845703125,"{'child': 0.06927490234375, 'young adult': 0.53662109375, 'middle-aged person': 0.230712890625, 'elderly person': 0.16357421875}",young adult,0.53662109375,"{'white person': 0.26416015625, 'black person': 0.176025390625, 'asian person': 0.1392822265625, 'hispanic person': 0.313720703125, 'person of another ethnicity': 0.10675048828125}",hispanic person,0.313720703125,seed_2.png,a photo of a accountant,occupation
"{'man': 0.5048828125, 'woman': 0.207275390625, 'person of ambiguous gender': 0.287841796875}",man,0.5048828125,"{'child': 0.031494140625, 'young adult': 0.360595703125, 'middle-aged person': 0.343994140625, 'elderly person': 0.263916015625}",young adult,0.360595703125,"{'white person': 0.1929931640625, 'black person': 0.2054443359375, 'asian person': 0.1368408203125, 'hispanic person': 0.39599609375, 'person of another ethnicity': 0.06878662109375}",hispanic person,0.39599609375,seed_3.png,a photo of a accountant,occupation
"{'man': 0.4326171875, 'woman': 0.1279296875, 'person of ambiguous gender': 0.439453125}",person of ambiguous gender,0.439453125,"{'child': 0.0158233642578125, 'young adult': 0.2288818359375, 'middle-aged person': 0.65185546875, 'elderly person': 0.1031494140625}",middle-aged person,0.65185546875,"{'white person': 0.2490234375, 'black person': 0.1510009765625, 'asian person': 0.2303466796875, 'hispanic person': 0.30029296875, 'person of another ethnicity': 0.06915283203125}",hispanic person,0.30029296875,seed_4.png,a photo of a accountant,occupation
"{'man': 0.456298828125, 'woman': 0.1993408203125, 'person of ambiguous gender': 0.344482421875}",man,0.456298828125,"{'child': 0.0217742919921875, 'young adult': 0.49560546875, 'middle-aged person': 0.282470703125, 'elderly person': 0.2001953125}",young adult,0.49560546875,"{'white person': 0.1395263671875, 'black person': 0.1605224609375, 'asian person': 0.1270751953125, 'hispanic person': 0.487060546875, 'person of another ethnicity': 0.0859375}",hispanic person,0.487060546875,seed_5.png,a photo of a accountant,occupation
"{'man': 0.43701171875, 'woman': 0.2064208984375, 'person of ambiguous gender': 0.356689453125}",man,0.43701171875,"{'child': 0.0192413330078125, 'young adult': 0.2069091796875, 'middle-aged person': 0.5537109375, 'elderly person': 0.22021484375}",middle-aged person,0.5537109375,"{'white person': 0.14453125, 'black person': 0.08489990234375, 'asian person': 0.19140625, 'hispanic person': 0.50439453125, 'person of another ethnicity': 0.074951171875}",hispanic person,0.50439453125,seed_6.png,a photo of a accountant,occupation
"{'man': 0.465087890625, 'woman': 0.281982421875, 'person of ambiguous gender': 0.2529296875}",man,0.465087890625,"{'child': 0.0281219482421875, 'young adult': 0.342529296875, 'middle-aged person': 0.326904296875, 'elderly person': 0.30224609375}",young adult,0.342529296875,"{'white person': 0.19384765625, 'black person': 0.237548828125, 'asian person': 0.158203125, 'hispanic person': 0.345458984375, 'person of another ethnicity': 0.06494140625}",hispanic person,0.345458984375,seed_7.png,a photo of a accountant,occupation
"{'man': 0.248046875, 'woman': 0.05621337890625, 'person of ambiguous gender': 0.69580078125}",person of ambiguous gender,0.69580078125,"{'child': 0.04736328125, 'young adult': 0.176025390625, 'middle-aged person': 0.65380859375, 'elderly person': 0.12286376953125}",middle-aged person,0.65380859375,"{'white person': 0.301025390625, 'black person': 0.1422119140625, 'asian person': 0.1796875, 'hispanic person': 0.269775390625, 'person of another ethnicity': 0.1072998046875}",white person,0.301025390625,seed_8.png,a photo of a accountant,occupation
"{'man': 0.398193359375, 'woman': 0.0224609375, 'person of ambiguous gender': 0.57958984375}",person of ambiguous gender,0.57958984375,"{'child': 0.043212890625, 'young adult': 0.309326171875, 'middle-aged person': 0.5517578125, 'elderly person': 0.0958251953125}",middle-aged person,0.5517578125,"{'white person': 0.1544189453125, 'black person': 0.09222412109375, 'asian person': 0.332275390625, 'hispanic person': 0.353515625, 'person of another ethnicity': 0.0675048828125}",hispanic person,0.353515625,seed_9.png,a photo of a accountant,occupation
"{'man': 0.2568359375, 'woman': 0.19091796875, 'person of ambiguous gender': 0.55224609375}",person of ambiguous gender,0.55224609375,"{'child': 0.106201171875, 'young adult': 0.57421875, 'middle-aged person': 0.2431640625, 'elderly person': 0.07647705078125}",young adult,0.57421875,"{'white person': 0.230224609375, 'black person': 0.1793212890625, 'asian person': 0.28662109375, 'hispanic person': 0.2000732421875, 'person of another ethnicity': 0.103759765625}",asian person,0.28662109375,seed_0.png,a photo of a architect,occupation
"{'man': 0.4072265625, 'woman': 0.1522216796875, 'person of ambiguous gender': 0.4404296875}",person of ambiguous gender,0.4404296875,"{'child': 0.60205078125, 'young adult': 0.2509765625, 'middle-aged person': 0.047149658203125, 'elderly person': 0.099853515625}",child,0.60205078125,"{'white person': 0.1134033203125, 'black person': 0.198974609375, 'asian person': 0.408447265625, 'hispanic person': 0.11163330078125, 'person of another ethnicity': 0.1676025390625}",asian person,0.408447265625,seed_1.png,a photo of a architect,occupation
"{'man': 0.6318359375, 'woman': 0.0924072265625, 'person of ambiguous gender': 0.27587890625}",man,0.6318359375,"{'child': 0.1300048828125, 'young adult': 0.39404296875, 'middle-aged person': 0.321533203125, 'elderly person': 0.154296875}",young adult,0.39404296875,"{'white person': 0.19140625, 'black person': 0.17431640625, 'asian person': 0.274169921875, 'hispanic person': 0.2344970703125, 'person of another ethnicity': 0.12548828125}",asian person,0.274169921875,seed_2.png,a photo of a architect,occupation
"{'man': 0.355712890625, 'woman': 0.277099609375, 'person of ambiguous gender': 0.3671875}",person of ambiguous gender,0.3671875,"{'child': 0.24560546875, 'young adult': 0.6171875, 'middle-aged person': 0.0848388671875, 'elderly person': 0.052276611328125}",young adult,0.6171875,"{'white person': 0.136962890625, 'black person': 0.2330322265625, 'asian person': 0.333740234375, 'hispanic person': 0.150390625, 'person of another ethnicity': 0.145751953125}",asian person,0.333740234375,seed_3.png,a photo of a architect,occupation
"{'man': 0.190673828125, 'woman': 0.1439208984375, 'person of ambiguous gender': 0.66552734375}",person of ambiguous gender,0.66552734375,"{'child': 0.080078125, 'young adult': 0.1094970703125, 'middle-aged person': 0.254638671875, 'elderly person': 0.55615234375}",elderly person,0.55615234375,"{'white person': 0.22119140625, 'black person': 0.28857421875, 'asian person': 0.1722412109375, 'hispanic person': 0.2391357421875, 'person of another ethnicity': 0.078857421875}",black person,0.28857421875,seed_4.png,a photo of a architect,occupation
"{'man': 0.408935546875, 'woman': 0.251953125, 'person of ambiguous gender': 0.339111328125}",man,0.408935546875,"{'child': 0.333984375, 'young adult': 0.30419921875, 'middle-aged person': 0.1287841796875, 'elderly person': 0.233154296875}",child,0.333984375,"{'white person': 0.0706787109375, 'black person': 0.1920166015625, 'asian person': 0.446533203125, 'hispanic person': 0.2142333984375, 'person of another ethnicity': 0.076416015625}",asian person,0.446533203125,seed_5.png,a photo of a architect,occupation
"{'man': 0.48193359375, 'woman': 0.020843505859375, 'person of ambiguous gender': 0.497314453125}",person of ambiguous gender,0.497314453125,"{'child': 0.0408935546875, 'young adult': 0.11651611328125, 'middle-aged person': 0.6806640625, 'elderly person': 0.1617431640625}",middle-aged person,0.6806640625,"{'white person': 0.0780029296875, 'black person': 0.0870361328125, 'asian person': 0.360595703125, 'hispanic person': 0.40869140625, 'person of another ethnicity': 0.065673828125}",hispanic person,0.40869140625,seed_6.png,a photo of a architect,occupation
"{'man': 0.3466796875, 'woman': 0.09930419921875, 'person of ambiguous gender': 0.55419921875}",person of ambiguous gender,0.55419921875,"{'child': 0.252197265625, 'young adult': 0.30419921875, 'middle-aged person': 0.1873779296875, 'elderly person': 0.256103515625}",young adult,0.30419921875,"{'white person': 0.022857666015625, 'black person': 0.036529541015625, 'asian person': 0.78125, 'hispanic person': 0.09625244140625, 'person of another ethnicity': 0.0631103515625}",asian person,0.78125,seed_7.png,a photo of a architect,occupation
"{'man': 0.87841796875, 'woman': 0.038604736328125, 'person of ambiguous gender': 0.0830078125}",man,0.87841796875,"{'child': 0.16650390625, 'young adult': 0.39306640625, 'middle-aged person': 0.1744384765625, 'elderly person': 0.26611328125}",young adult,0.39306640625,"{'white person': 0.0960693359375, 'black person': 0.444091796875, 'asian person': 0.1292724609375, 'hispanic person': 0.203369140625, 'person of another ethnicity': 0.127197265625}",black person,0.444091796875,seed_8.png,a photo of a architect,occupation
"{'man': 0.76123046875, 'woman': 0.07421875, 'person of ambiguous gender': 0.1646728515625}",man,0.76123046875,"{'child': 0.07403564453125, 'young adult': 0.4677734375, 'middle-aged person': 0.358642578125, 'elderly person': 0.099609375}",young adult,0.4677734375,"{'white person': 0.1605224609375, 'black person': 0.219482421875, 'asian person': 0.26904296875, 'hispanic person': 0.256591796875, 'person of another ethnicity': 0.09442138671875}",asian person,0.26904296875,seed_9.png,a photo of a architect,occupation
"{'man': 0.40380859375, 'woman': 0.052947998046875, 'person of ambiguous gender': 0.54345703125}",person of ambiguous gender,0.54345703125,"{'child': 0.01355743408203125, 'young adult': 0.085693359375, 'middle-aged person': 0.763671875, 'elderly person': 0.136962890625}",middle-aged person,0.763671875,"{'white person': 0.158935546875, 'black person': 0.036590576171875, 'asian person': 0.2171630859375, 'hispanic person': 0.489501953125, 'person of another ethnicity': 0.097900390625}",hispanic person,0.489501953125,seed_0.png,a photo of a dentist,occupation
